loss_func_list,grad_norm_list
3.266690534482704e-26,1.907348632812649e-06
9.074604858647443e-26,1.907348632812693e-06
1.9563305598182538e-25,2.861022949218951e-06
6.964372682305381e-26,9.536743164410385e-07
7.502756056015031e-26,1.9073486328192686e-06
6.25244677538736e-26,9.536743164168828e-07
6.799812561172186e-26,1.1029674119488536e-12
1.2784340564212514e-25,1.8520511422867874e-12
1.8275316297453857e-25,3.1122745157285334e-12
1.7439505129826472e-25,9.536743164204602e-07
1.1556356210906642e-25,3.6528255007349105e-12
3.814846529323712e-26,2.9538416113561162e-12
5.836295655975105e-26,1.9073486328172383e-06
6.141110912714221e-26,2.3357734802748785e-12
7.927057855396678e-26,9.536743164085887e-07
4.2191496647558363e-26,2.861022949219826e-06
5.921176299745609e-26,2.8610229492190875e-06
1.1435841009821514e-25,1.907348632814086e-06
1.4531059010229724e-25,2.5556237863098516e-12
8.925375342094214e-26,3.814697265630464e-06
1.7976399287836274e-25,2.861022949219783e-06
9.752140676773355e-26,2.7145708438123387e-12
1.3904673195124815e-25,1.907348632817193e-06
7.014739313321504e-26,2.367376558022306e-12
5.501038669052518e-26,9.536743164092337e-07
1.1559883628636985e-25,1.9073486328133614e-06
4.4995650068807195e-26,4.6582349386547345e-12
1.4848079279842061e-25,2.5043380869545547e-12
5.821566991169607e-26,4.513775508985796e-12
1.1953018816322692e-25,9.536743164064762e-07
8.802881739103365e-26,9.536743164130864e-07
3.6036002928538057e-25,1.907348632814076e-06
1.5180066172534175e-25,3.814697265633379e-06
7.732750147750568e-26,1.9073486328214366e-06
1.1831456015273965e-25,1.9073486328141437e-06
9.68232356887743e-26,4.595558395085e-12
9.666079803873632e-26,4.000626937156112e-12
7.49770480399409e-26,9.536743164115368e-07
6.300697069395144e-26,1.9073486328163087e-06
1.4194184213264903e-25,8.363905959391878e-13
1.8686578145183143e-26,3.1187565374040648e-12
5.306486965341754e-26,1.907348632814174e-06
7.573799528691994e-26,9.536743164086166e-07
8.685080192569178e-26,9.536743164089207e-07
3.780815915355723e-26,9.53674316408805e-07
1.0282513096731078e-25,1.7465481548417226e-12
1.507256042600074e-25,1.907348632817076e-06
1.7094619899110808e-25,1.9073486328199115e-06
5.790789715841576e-26,3.1368349397080295e-12
8.529735193626339e-26,9.536743164132524e-07
7.796032267196397e-26,9.536743164101684e-07
2.9687648876743446e-26,9.53674316411187e-07
5.772850217669993e-26,2.3798408867511202e-12
1.497125857167101e-25,1.9073486328257688e-06
7.593435222254548e-26,2.861022949222702e-06
4.3090983353970967e-26,9.536743164086175e-07
5.411350441917637e-26,1.5642917447433288e-12
9.870696812289402e-26,9.536743164089071e-07
1.8197239097508399e-25,9.536743164071178e-07
4.388076254258946e-26,9.53674316410757e-07
9.113532062832189e-26,2.8610229492308156e-06
6.403017865850899e-26,9.536743164070272e-07
1.5895865018644212e-25,1.907348632812954e-06
1.1206468589012726e-25,3.814697265631042e-06
1.1061018449974815e-25,2.8610229492200443e-06
1.1779592811505607e-25,9.536743164086289e-07
1.7513620585950179e-25,1.907348632814493e-06
1.0403797109790706e-25,4.115189702292509e-12
4.50972990142315e-26,9.536743164177332e-07
1.1605568256550755e-25,2.2193060460566106e-12
1.4218044674901713e-25,1.907348632813626e-06
9.452060299543216e-26,9.536743164100074e-07
1.4471243246905352e-25,9.53674316406773e-07
